date_witness,date_agent,witness,agent,latitude,longitude,city,country,region_hq,has_weapon,has_hat,has_jacket,behavior
2005-08-31,2005-09-29,Kristin Patton,Leslie Anderson,-21.98333,16.91667,Okahandja,,Windhoek,True,False,True,oblivious
1990-05-14,1990-06-19,Trevor Huber,Laura Cook,8.48714,-13.2356,Freetown,SL,Freetown,False,True,True,injured
1994-01-17,1994-02-03,Tanner Kline,Erin Ray,36.61954,4.08282,Beni Douala,DZ,Algiers,False,False,True,sad
2020-06-26,2020-08-16,Nathan Simmons,Angela Johnson,-7.60361,37.00438,Kidodi,TZ,Dar es Salaam,True,True,True,friendly
2016-03-21,2016-04-21,Patricia Grimes,Joseph Moore DVM,36.72544,3.55665,Thenia,DZ,Algiers,False,True,True,friendly
1993-02-01,1993-03-11,Joshua Anderson,Miranda Lester,3.27833,32.88667,Kitgum,UG,Kampala,False,True,True,panicking
2015-01-12,2015-02-14,John Bass,Julia Cannon,-21.98333,16.91667,Okahandja,,Windhoek,False,True,True,panicking
2019-01-11,2019-01-19,Travis Shaw,Loretta Wood,11.15583,42.7125,'Ali Sabieh,DJ,Djibouti,False,True,False,fleeing
2011-09-24,2011-10-05,Richard Robinson,Michael Tate,9.58126,8.2926,Kafanchan,NG,Lagos,False,True,True,fleeing
2016-05-10,2016-05-12,Megan Romero,Cathy Durham,-21.98333,16.91667,Okahandja,,Windhoek,False,True,True,tense
2021-06-13,2021-07-13,Andrea Lynch,Jennifer Malone,36.06386,4.62744,El Achir,DZ,Algiers,False,False,True,worried
2006-11-19,2006-12-22,Timothy Davis,Kelly Drake,12.18441,18.69303,Mongo,TD,Ndjamena,False,True,True,friendly
2019-12-17,2020-01-02,Kevin Anderson,William Gallagher,8.88649,2.59753,Tchaourou,BJ,Porto-Novo,False,True,True,worried
2015-03-12,2015-04-05,Jason Brown,Susan Bowers,9.89206,43.38531,Baki,SO,Mogadishu,False,True,True,insulting
2004-11-29,2004-12-02,Jennifer Montgomery,Daniel Brown,9.535,-13.68778,Camayenne,GN,Conakry,True,True,True,unhappy
2002-03-11,2002-03-18,Dana Maldonado,Jessica Conway,-11.78333,19.91667,Luena,AO,Luanda,False,True,True,paranoid
2021-08-24,2021-09-06,Adam Watkins,Leslie Anderson,9.58126,8.2926,Kafanchan,NG,Lagos,False,True,True,evasive
2021-08-31,2021-09-04,Alvin Martinez PhD,Kerry Buck,-24.19436,29.00974,Mokopane,ZA,Johannesburg,False,False,True,paranoid
2013-07-27,2013-09-18,Rachel Brown,Sherry Aguilar,5.30383,-1.98956,Tarkwa,GH,Accra,False,True,True,paranoid
1993-03-21,1993-04-29,Molly Silva,Sheri Chapman,36.61954,4.08282,Beni Douala,DZ,Algiers,False,False,True,oblivious
1995-01-31,1995-03-26,Mark Stevenson,Kelly Drake,11.15583,42.7125,'Ali Sabieh,DJ,Djibouti,False,False,True,oblivious
1994-07-26,1994-09-09,Brian Glenn,James Brock,36.27462,4.85668,Bordj Zemoura,DZ,Algiers,False,True,False,paranoid
1990-05-19,1990-05-25,Jennifer Miller,Lori Lowery,26.67319,31.4976,Juhaynah,EG,Cairo,False,False,True,silent
2008-04-29,2008-06-07,Donald Watkins,Micheal Thomas,31.20176,29.91582,Alexandria,EG,Cairo,False,False,True,talkative
1988-05-05,1988-05-20,Ryan Lee,Michelle Jarvis,11.15583,42.7125,'Ali Sabieh,DJ,Djibouti,False,False,True,sad
2014-09-30,2014-11-10,Casey Kramer,Tiffany Morrison,34.15429,3.50309,Messaad,DZ,Algiers,False,True,True,out-of-control
1985-11-15,1985-12-12,Jason Leonard,Natalie Patrick,12.74409,-8.07257,Kati,ML,Bamako,False,True,True,injured
2021-07-29,2021-08-05,Amy Potter,Annette Barrett,33.92866,-6.90656,Temara,MA,Casablanca,False,True,True,confessing
2022-03-22,2022-04-22,John Stewart,Julian Anderson,-11.78333,19.91667,Luena,AO,Luanda,False,False,True,happy
1988-04-03,1988-05-02,Mitchell Clark,Kristen Peterson,-4.06667,37.73333,Same,TZ,Dar es Salaam,False,False,True,insulting
2005-07-27,2005-08-29,Matthew Edwards,Jason Berg,-5.41667,38.01667,Chanika,TZ,Dar es Salaam,False,False,True,sad
2017-12-07,2018-01-07,Dr. Linda Abbott,Mark Ferguson,30.75545,20.22625,Ajdabiya,LY,Tripoli,False,True,True,silent
1994-06-14,1994-07-31,Ryan Thomas,Cassidy Brown,3.02013,30.91105,Arua,UG,Kampala,False,True,True,accusatory
2003-05-26,2003-07-18,Jason Mcmillan,Patrick Stephens,5.84752,-5.682,Lakota,CI,Abidjan,False,False,True,paranoid
2009-05-27,2009-06-08,Dawn Vega,Robert Maxwell,34.15429,3.50309,Messaad,DZ,Algiers,False,True,True,insulting
2007-11-16,2007-11-20,Brian Smith,Brittany Henderson,-23.85972,35.34722,Maxixe,MZ,Maputo,False,True,False,lonely
2012-02-09,2012-03-05,Julian Aguilar,Martin Diaz,13.56667,-15.6,Farafenni,GM,Banjul,False,True,True,out-of-control
1995-05-04,1995-05-16,Alyssa Foley,Gregory Hanson,36.46917,10.78222,Beni Khiar,TN,Tunis,False,True,False,complaining
1997-02-10,1997-03-04,Debra Saunders,Rebecca Jackson,35.72917,10.58082,Msaken,TN,Tunis,False,False,True,out-of-control
1992-10-08,1992-11-28,Tiffany Dean,Steven Edwards,-2.68333,33.0,Usagara,TZ,Dar es Salaam,False,True,True,friendly
1986-09-08,1986-09-12,Tyrone Johnson,Michael Webb,34.15429,3.50309,Messaad,DZ,Algiers,False,True,True,scared
1991-12-20,1991-12-31,Katherine Lopez,Gregory Hanson,-11.78333,19.91667,Luena,AO,Luanda,False,True,True,hostile
2000-02-23,2000-03-13,Sarah Sullivan,Cassidy Brown,0.03813,36.36339,Nyahururu,KE,Nairobi,False,False,True,tense
2018-05-10,2018-07-06,Johnny Cook,Kenneth Stevenson,3.02013,30.91105,Arua,UG,Kampala,False,False,True,panicking
1991-07-21,1991-09-12,Mario Watson,Nicole Payne,36.76775,2.95924,Cheraga,DZ,Algiers,False,True,True,friendly
1993-07-22,1993-09-11,Kaitlyn Horn,Shawn Ramirez,-1.63333,13.58357,Franceville,GA,Libreville,False,True,True,lonely
1991-12-08,1992-02-01,Stephen Moore,Angel Gonzales,-7.60361,37.00438,Kidodi,TZ,Dar es Salaam,False,True,True,over-complimenting
2020-11-25,2020-12-05,Amy Leon,Joshua Guzman,4.94273,15.87735,Carnot,CF,Bangui,False,True,True,out-of-control
2019-01-01,2019-02-19,Alicia Perry,Denise Park,11.86064,9.0027,Gaya,NG,Lagos,False,True,True,injured
2018-12-08,2018-12-10,Jonathan Rowland,Parker Mitchell,-6.25,38.66667,Mvomero,TZ,Dar es Salaam,False,True,True,silent
2012-09-08,2012-10-17,Andrew Campbell,Rita Johnson,12.74409,-8.07257,Kati,ML,Bamako,False,True,True,scared
2002-11-04,2002-12-16,Ryan Williams,Kenneth Stevenson,9.58126,8.2926,Kafanchan,NG,Lagos,False,False,True,accusatory
1996-11-24,1996-12-06,Melissa Green,James Burnett,-27.76952,30.79165,Vryheid,ZA,Johannesburg,False,True,True,over-complimenting
1986-06-25,1986-07-16,Nicole Green,Matthew Brown,36.46917,10.78222,Beni Khiar,TN,Tunis,False,True,True,talkative
1989-11-27,1990-01-07,Cassidy Woods,Todd Garcia,6.15038,6.83042,Nkpor,NG,Lagos,False,False,True,tense
1988-12-03,1988-12-31,Brian Long,Meredith Gibbs,-24.19436,29.00974,Mokopane,ZA,Johannesburg,False,True,False,sad
2008-11-09,2008-11-24,Dominic Thompson,Jordan Torres,7.57944,-8.53778,New Yekepa,LR,Monrovia,True,True,True,out-of-control
2013-11-09,2013-11-20,Shawn Vasquez,Sarah Brown,6.03333,37.55,Arba Minch,ET,Addis Ababa,False,True,True,panicking
1995-04-19,1995-05-31,Meghan Herrera,Kimberly Woods,4.96667,10.7,Tonga,CM,Douala,False,True,True,complaining
1999-03-17,1999-04-12,David Valdez,Brian Torres,3.51667,11.5,Mbalmayo,CM,Douala,False,True,True,insulting
2015-02-14,2015-03-31,Melissa Baker,Amber Wright,36.08497,9.37082,Siliana,TN,Tunis,False,False,True,panicking
1996-05-17,1996-06-24,John Boone,Theresa Patterson,33.42585,-6.00137,Oulmes,MA,Casablanca,False,False,True,evasive
2000-02-22,2000-04-05,Jennifer Allen,Lindsey Wheeler,13.56667,-15.6,Farafenni,GM,Banjul,True,True,True,scared
2014-06-27,2014-08-19,Benjamin Zimmerman,Kyle Thomas,3.27833,32.88667,Kitgum,UG,Kampala,True,True,True,fleeing
1997-02-14,1997-03-15,Dominic Brown,Martin Diaz,7.6,4.18333,Olupona,NG,Lagos,False,False,True,fleeing
2009-08-05,2009-09-22,Steven Cruz,Cathy Durham,3.27833,32.88667,Kitgum,UG,Kampala,False,True,True,hostile
1989-10-29,1989-11-02,Nicholas Munoz,Glen Walker,3.51667,11.5,Mbalmayo,CM,Douala,False,True,True,unhappy
2019-10-24,2019-11-06,Lisa Salazar,Ashley Taylor,5.84752,-5.682,Lakota,CI,Abidjan,False,True,True,complaining
2002-02-25,2002-03-18,Stacy Pineda,Kathleen Castro,11.85,38.01667,Debre Tabor,ET,Addis Ababa,False,False,True,scared
2007-04-07,2007-05-05,Kimberly Mccullough,Stephanie Taylor,-7.76667,35.7,Iringa,TZ,Dar es Salaam,False,False,True,sad
1994-11-25,1994-12-24,Lisa Shaffer,Denise Kramer,6.45407,3.39467,Lagos,NG,Lagos,False,True,True,accusatory
2002-03-25,2002-03-25,Kathleen Paul,Tammy Bruce,-26.93366,29.24152,Standerton,ZA,Johannesburg,True,True,True,unhappy
2016-03-05,2016-04-05,Diane Gill,Sarah Brown,31.20176,29.91582,Alexandria,EG,Cairo,False,False,True,happy
2000-07-20,2000-08-12,Erica Martin,William Joseph,-7.60361,37.00438,Kidodi,TZ,Dar es Salaam,False,True,True,sad
2003-08-06,2003-09-22,Kyle Deleon,Amanda Brown,4.92675,6.26764,Yenagoa,NG,Lagos,False,True,True,happy
2015-01-21,2015-02-09,Michael Becker,Erik Gibson,7.65649,4.92235,Efon-Alaaye,NG,Lagos,False,False,True,evasive
2017-08-13,2017-08-31,Lindsey Howard,Rita Johnson,4.2475,9.00472,Idenao,CM,Douala,False,True,True,worried
2005-05-30,2005-05-31,Cynthia Richardson,Theresa Patterson,-5.41667,38.01667,Chanika,TZ,Dar es Salaam,False,False,True,evasive
1992-10-15,1992-11-14,Jennifer White,Jane Hall,-4.83,29.65806,Mwandiga,TZ,Dar es Salaam,False,True,True,insulting
1988-09-05,1988-10-01,Trevor Valdez,Thomas Hamilton,10.61285,12.19458,Biu,NG,Lagos,False,True,True,out-of-control
2016-10-16,2016-11-21,Casey Porter,Denise Davis,-4.26613,15.28318,Brazzaville,CG,Brazzaville,False,False,True,injured
1993-11-11,1994-01-05,Brett Johnson,Aaron Nguyen,35.06544,1.04945,Frenda,DZ,Algiers,False,True,True,happy
1986-05-11,1986-06-07,Kelly Diaz,Darren Simpson,4.94273,15.87735,Carnot,CF,Bangui,True,True,True,injured
1989-11-14,1989-12-15,Arthur Watts,Steven Lee,-4.5833,15.16554,Kasangulu,CD,Kinshasa,False,False,True,confessing
1991-09-04,1991-11-01,Robin Gentry,Eric Roberts,-13.7804,34.4587,Salima,MW,Blantyre,False,True,True,injured
2013-09-04,2013-10-24,Kelly Rose,Jennifer George,36.06386,4.62744,El Achir,DZ,Algiers,False,True,False,lonely
2011-09-21,2011-10-06,Cameron Hawkins,Emily Johns,36.46917,10.78222,Beni Khiar,TN,Tunis,False,True,True,silent
2019-02-25,2019-03-08,Amanda Flynn,Jerry Cruz,-4.06667,37.73333,Same,TZ,Dar es Salaam,False,True,True,confessing
2000-08-25,2000-10-08,Julie Ross,Phillip Quinn,6.03333,37.55,Arba Minch,ET,Addis Ababa,False,True,True,complaining
1988-02-01,1988-02-10,Louis Crane,Nicole Hart,6.8485,3.64633,Shagamu,NG,Lagos,False,True,True,complaining
2002-05-10,2002-07-03,Robert Gallagher,Brian Torres,35.21222,2.31889,Ksar Chellala,DZ,Algiers,True,False,True,complaining
1994-10-29,1994-11-28,Chelsea Kirk,Kelly Drake,30.75545,20.22625,Ajdabiya,LY,Tripoli,False,True,True,friendly
1998-08-21,1998-09-24,Stephen Herring,Annette Barrett,36.08497,9.37082,Siliana,TN,Tunis,False,False,True,fleeing
2017-05-08,2017-06-07,Charles Escobar,Jeremy Mason,-7.76667,35.7,Iringa,TZ,Dar es Salaam,False,True,True,scared
1991-01-13,1991-02-19,Christopher Jones,Kevin Contreras,33.43443,-5.22126,Azrou,MA,Casablanca,False,True,True,out-of-control
2019-03-17,2019-04-01,Danielle Hall,Victor Tapia,4.94273,15.87735,Carnot,CF,Bangui,False,True,False,over-complimenting
2016-09-12,2016-09-29,Christina Roberts,Ashley Carr,37.16911,10.03478,El Alia,TN,Tunis,False,False,False,evasive
2006-08-13,2006-08-19,Brian Martin,Angela Strickland,0.46005,34.11169,Busia,KE,Nairobi,False,False,True,over-complimenting
2013-02-28,2013-04-19,Laura Mcdonald,Erik Gibson,34.31,-2.16,Jerada,MA,Casablanca,False,False,True,talkative
2022-06-17,2022-07-01,Thomas Pena,Sonia Mcdaniel,-0.35817,42.54536,Kismayo,SO,Mogadishu,False,True,True,complaining
2016-04-09,2016-04-19,Mrs. Kimberly Hodges MD,John Hayes,6.8485,3.64633,Shagamu,NG,Lagos,False,True,True,evasive
2017-06-02,2017-07-14,Timothy Smith,William Zuniga,30.75545,20.22625,Ajdabiya,LY,Tripoli,False,False,True,paranoid
2019-08-09,2019-09-17,Arthur Robertson,Teresa Sanchez,6.46346,-2.31938,Bibiani,GH,Accra,False,True,True,happy
2010-02-15,2010-03-05,Robert Carter,Jerry Cruz,34.15429,3.50309,Messaad,DZ,Algiers,False,False,True,out-of-control
2004-05-16,2004-06-18,Christian Martinez,Sara Chavez,-26.93366,29.24152,Standerton,ZA,Johannesburg,False,True,True,complaining
2012-06-28,2012-07-19,Elizabeth Rogers,Nicholas Powell,13.70727,9.15013,Mirriah,NE,Niamey,False,True,True,paranoid
2010-10-25,2010-12-20,Linda Vega,Nicole Payne,5.27247,-3.59625,Bonoua,CI,Abidjan,False,True,False,happy
2004-09-05,2004-09-25,Michael Reese,Lindsey Hoover,6.45407,3.39467,Lagos,NG,Lagos,False,True,True,paranoid
2009-03-07,2009-05-04,Jerome Johnson,Laura Oconnor,35.21222,2.31889,Ksar Chellala,DZ,Algiers,False,True,True,oblivious
2001-03-18,2001-04-12,Zachary Hughes,Eric Wilson,35.21222,2.31889,Ksar Chellala,DZ,Algiers,False,True,True,paranoid
2018-10-04,2018-11-20,Luke Lucas,Meredith Gibbs,-7.76667,35.7,Iringa,TZ,Dar es Salaam,False,True,True,silent
2016-01-23,2016-03-01,Christine Allen,Micheal Thomas,-21.44236,27.46153,Tonota,BW,Gaborone,False,False,True,injured
1992-12-13,1993-01-29,Austin Valencia,Kurt Clark,3.27833,32.88667,Kitgum,UG,Kampala,True,False,True,insulting
1993-05-16,1993-06-09,Sarah Williams,Cynthia Moore,9.535,-13.68778,Camayenne,GN,Conakry,True,True,True,unhappy
2003-01-28,2003-03-23,Matthew Bowman,Robert Meyer,-0.35817,42.54536,Kismayo,SO,Mogadishu,False,True,True,panicking
2000-01-30,2000-02-26,Jade Lewis,Chris Campbell Jr.,6.8485,3.64633,Shagamu,NG,Lagos,False,True,True,fleeing
2022-04-16,2022-05-02,Brian Chavez,Todd Garcia,-21.98333,16.91667,Okahandja,,Windhoek,False,True,True,complaining
2017-07-18,2017-08-08,Ronnie Farrell,Misty Marshall,-7.76667,35.7,Iringa,TZ,Dar es Salaam,False,False,True,happy
2011-01-22,2011-02-22,Mark Bishop,Chloe Harris,13.56667,-15.6,Farafenni,GM,Banjul,False,False,True,fleeing
1987-02-06,1987-03-29,Alexandra Middleton,Dennis Flores,36.08497,9.37082,Siliana,TN,Tunis,False,False,True,lonely
2004-08-30,2004-09-02,Brittany Santiago,Donna Mathis,36.46917,10.78222,Beni Khiar,TN,Tunis,False,False,True,insulting
1999-01-12,1999-01-27,Robyn Wagner,Jeremy Mccullough,3.27833,32.88667,Kitgum,UG,Kampala,False,True,False,worried
2006-04-25,2006-06-10,Deborah Sanders,Taylor Robinson,4.94273,15.87735,Carnot,CF,Bangui,False,True,True,scared
1997-01-04,1997-01-10,Robert Holden,Dennis Flores,7.6,4.18333,Olupona,NG,Lagos,False,False,True,panicking
1995-08-08,1995-08-27,Nicholas Clark,Gordon Jimenez,33.42585,-6.00137,Oulmes,MA,Casablanca,False,True,True,tense
2008-11-01,2008-12-24,Kevin Alexander,Richard Harris,0.49113,29.47306,Beni,CD,Lubumbashi,False,True,True,worried
2005-07-22,2005-09-13,Jessica Day,Patrick Stephens,24.96334,10.18003,Ghat,LY,Tripoli,False,True,False,silent
2001-04-25,2001-05-11,Timothy Walters,Justin White,3.27833,32.88667,Kitgum,UG,Kampala,False,True,True,oblivious
2007-10-12,2007-11-04,Angela Hall,Jennifer Hoffman,4.2475,9.00472,Idenao,CM,Douala,False,True,True,tense
2002-05-22,2002-05-24,Meghan Mcneil,Linda Edwards,34.31,-2.16,Jerada,MA,Casablanca,False,True,True,confessing
2021-01-31,2021-03-06,Sarah Lane,Richard Reyes,10.61285,12.19458,Biu,NG,Lagos,False,True,True,happy
2005-11-22,2005-12-10,Marie Sutton,Brian Torres,-5.41667,38.01667,Chanika,TZ,Dar es Salaam,False,True,True,worried
1986-04-13,1986-06-10,Angel Franklin,Richard Harris,3.02013,30.91105,Arua,UG,Kampala,False,True,True,sad
2020-03-24,2020-05-07,Maria Sanchez,Susan Thomas,4.94273,15.87735,Carnot,CF,Bangui,False,True,True,accusatory
2020-12-22,2021-01-15,Christopher Miller,Cynthia Moore,36.27462,4.85668,Bordj Zemoura,DZ,Algiers,False,True,True,worried
2014-08-19,2014-09-13,Ashley Boone,Alicia Harper,36.08497,9.37082,Siliana,TN,Tunis,False,False,False,tense
2005-11-29,2005-12-25,Patricia Washington,James Anderson,0.49113,29.47306,Beni,CD,Lubumbashi,True,True,True,lonely
2010-01-06,2010-01-15,Jessica Wilkinson,John Hayes,11.86064,9.0027,Gaya,NG,Lagos,True,True,True,friendly
2003-08-18,2003-10-15,Jason Guzman,Adam Mathis,10.61285,12.19458,Biu,NG,Lagos,True,True,True,scared
2011-06-26,2011-08-07,John Davis,Donna Martin,-10.33333,39.28333,Nyangao,TZ,Dar es Salaam,False,True,False,tense
1990-08-28,1990-10-21,Justin Rush,David Woodward,36.76775,2.95924,Cheraga,DZ,Algiers,False,True,True,complaining
2008-02-15,2008-02-18,James Jones,Jerry Cruz,3.27833,32.88667,Kitgum,UG,Kampala,False,False,True,oblivious
1996-07-04,1996-07-11,Amy Nichols,Kevin Contreras,37.16911,10.03478,El Alia,TN,Tunis,True,True,True,talkative
2006-10-26,2006-12-16,Becky Smith,David Strong,13.70727,9.15013,Mirriah,NE,Niamey,False,True,True,scared
2015-03-08,2015-05-04,Caitlin Scott,Austin Williams,34.31,-2.16,Jerada,MA,Casablanca,False,True,True,out-of-control
1989-01-19,1989-03-12,Eric Mckay II,Katelyn Cook,11.15583,42.7125,'Ali Sabieh,DJ,Djibouti,True,True,True,over-complimenting
1990-07-16,1990-08-10,Robert Lee,Glenn Li,-4.26613,15.28318,Brazzaville,CG,Brazzaville,True,False,True,complaining
1994-03-03,1994-03-19,Eric Hull,Shannon Norman,13.56667,-15.6,Farafenni,GM,Banjul,False,False,True,worried
2017-01-30,2017-03-21,Shawn Mitchell,Megan West,-1.9487,30.4347,Rwamagana,RW,Kigali,False,False,True,panicking
2000-09-18,2000-09-24,Robert Mclean,Dr. John Webb DVM,11.8659,34.3869,Ar Ruseris,SD,Khartoum,False,False,True,silent
1988-11-14,1989-01-06,Michelle Garcia,Annette Barrett,36.08497,9.37082,Siliana,TN,Tunis,False,True,True,tense
2010-01-08,2010-02-05,Megan Carr,Todd Garcia,36.46917,10.78222,Beni Khiar,TN,Tunis,False,True,True,evasive
2002-02-07,2002-03-13,Brandi Hines,Cristina Reynolds,-11.78333,19.91667,Luena,AO,Luanda,False,True,True,accusatory
1989-01-29,1989-02-13,Marissa Cohen,James Williams,36.61954,4.08282,Beni Douala,DZ,Algiers,False,True,True,worried
2020-04-14,2020-05-04,Paul Fowler,Kerry Buck,11.8659,34.3869,Ar Ruseris,SD,Khartoum,True,True,True,tense
2001-02-12,2001-03-21,Marie Castillo,Daniel Moore,33.92866,-6.90656,Temara,MA,Casablanca,False,True,True,happy
2021-11-02,2021-11-11,Martha Gardner,Susan Bowers,33.42585,-6.00137,Oulmes,MA,Casablanca,True,True,True,accusatory
2006-01-21,2006-02-24,Laurie Lewis,Elizabeth Martinez,6.46346,-2.31938,Bibiani,GH,Accra,True,True,True,unhappy
2004-07-10,2004-07-20,Veronica Hartman,Miranda Lester,0.03813,36.36339,Nyahururu,KE,Nairobi,False,True,True,confessing
1993-01-29,1993-02-09,Joseph Berger,Beth Cuevas,4.96667,10.7,Tonga,CM,Douala,False,True,True,evasive
2021-01-21,2021-03-09,Natalie Jenkins,Rebecca Rodriguez,7.57944,-8.53778,New Yekepa,LR,Monrovia,False,False,True,scared
2015-08-04,2015-08-12,Kevin Roberts,Tamara Hall,3.51667,11.5,Mbalmayo,CM,Douala,False,True,False,scared
2012-05-26,2012-07-08,Tyler Wilson,Larry Braun,7.57944,-8.53778,New Yekepa,LR,Monrovia,False,True,False,worried
2021-07-30,2021-08-30,Melissa Williams,Vanessa Chapman,7.6,4.18333,Olupona,NG,Lagos,False,True,True,panicking
1999-07-17,1999-08-20,Michael Carr,William Knight,5.27247,-3.59625,Bonoua,CI,Abidjan,False,True,True,fleeing
2010-09-03,2010-10-25,Tanya Gonzalez,Christina Ball,37.16911,10.03478,El Alia,TN,Tunis,False,True,True,complaining
1989-01-30,1989-03-13,April Scott,Timothy Maldonado,33.42585,-6.00137,Oulmes,MA,Casablanca,False,True,True,lonely
2004-01-23,2004-02-29,Kimberly Hart,Robert Merritt,36.06386,4.62744,El Achir,DZ,Algiers,False,True,True,lonely
1998-02-19,1998-03-09,Debra Cruz,Emily Brown,-26.93366,29.24152,Standerton,ZA,Johannesburg,False,True,True,silent
2004-06-13,2004-07-21,Christopher Cline,Christopher Miller,36.27462,4.85668,Bordj Zemoura,DZ,Algiers,False,False,True,confessing
1986-07-18,1986-08-21,Howard Rivera MD,Denise Davis,3.27833,32.88667,Kitgum,UG,Kampala,False,False,True,sad
1989-09-14,1989-10-17,Meghan Johnson,Aaron Nguyen,8.88649,2.59753,Tchaourou,BJ,Porto-Novo,False,True,True,fleeing
1991-11-25,1991-12-16,Steven Davis,Bethany Chen,-0.35817,42.54536,Kismayo,SO,Mogadishu,False,True,True,silent
2010-01-05,2010-02-02,Tammy Randall,Maria Tucker,6.15038,6.83042,Nkpor,NG,Lagos,False,True,True,paranoid
2007-02-07,2007-03-01,Cindy Patel,James Brock,37.16911,10.03478,El Alia,TN,Tunis,False,True,True,accusatory
2009-04-07,2009-05-28,Jennifer Murray,Ashley Larson,-6.25,38.66667,Mvomero,TZ,Dar es Salaam,False,True,True,unhappy
2001-01-10,2001-02-27,Kenneth Leach,Zachary Moore,0.46005,34.11169,Busia,KE,Nairobi,False,False,True,accusatory
2021-05-10,2021-05-28,Diana Case,Brian Velasquez,11.15583,42.7125,'Ali Sabieh,DJ,Djibouti,False,True,False,scared
2011-10-02,2011-11-23,Justin Cummings,Melvin Hansen,-11.78333,19.91667,Luena,AO,Luanda,False,False,True,worried
1986-02-23,1986-03-24,Maria Turner,Charles Mitchell,3.27833,32.88667,Kitgum,UG,Kampala,True,True,True,fleeing
2014-09-20,2014-10-14,Mr. Dale George,Rebecca Jackson,36.08497,9.37082,Siliana,TN,Tunis,False,True,True,happy
2018-06-08,2018-06-10,Sara Walker,Daniel Moore,7.50251,5.06258,Igbara-Odo,NG,Lagos,False,False,True,insulting
1999-09-18,1999-10-13,Kara Thornton,David Strong,7.50251,5.06258,Igbara-Odo,NG,Lagos,False,False,True,lonely
2009-12-27,2009-12-29,Nancy Robinson,Dawn Simmons,-4.26613,15.28318,Brazzaville,CG,Brazzaville,False,True,True,confessing
2011-11-08,2011-11-11,Theresa Sherman,Nicole Hart,36.76775,2.95924,Cheraga,DZ,Algiers,False,True,True,paranoid
2021-07-20,2021-07-26,Ryan Vazquez,Shawn Huang,4.94273,15.87735,Carnot,CF,Bangui,False,True,True,complaining
2017-10-12,2017-10-27,James Friedman,David Zamora,3.27833,32.88667,Kitgum,UG,Kampala,True,True,True,lonely
2009-04-08,2009-05-11,Matthew Delgado,Michael Higgins,8.88649,2.59753,Tchaourou,BJ,Porto-Novo,False,False,True,oblivious
2022-01-07,2022-02-03,Nicolas Harris,Garrett Martinez,-1.9487,30.4347,Rwamagana,RW,Kigali,False,False,True,scared
1992-04-08,1992-04-11,Susan Berry,Megan Livingston,-6.25,38.66667,Mvomero,TZ,Dar es Salaam,True,True,False,fleeing
2019-06-30,2019-08-22,Kelsey Frazier,Jeffery Carter,7.06273,-1.4001,Mampong,GH,Accra,False,True,True,friendly
2014-11-19,2014-12-18,Troy Rivera,Destiny Peterson,6.46346,-2.31938,Bibiani,GH,Accra,False,True,True,happy
1999-05-27,1999-06-23,Melanie Mcmillan,Randy Simmons,35.72917,10.58082,Msaken,TN,Tunis,False,True,True,panicking
1998-12-21,1999-02-11,Christopher Morris,Monica Davis,4.94273,15.87735,Carnot,CF,Bangui,False,True,True,hostile
2002-01-02,2002-02-11,Ronald Solis,Michael Riddle,33.42585,-6.00137,Oulmes,MA,Casablanca,False,False,True,worried
1991-06-12,1991-06-17,Sarah Henry,Jorge Novak,-6.8,39.25,Magomeni,TZ,Dar es Salaam,True,True,True,talkative
2007-07-14,2007-08-28,Krista Floyd,Michelle Green,0.76755,24.43973,Yangambi,CD,Lubumbashi,False,True,True,unhappy
2003-04-26,2003-06-14,Michael Higgins,Michael Smith,-7.76667,35.7,Iringa,TZ,Dar es Salaam,False,False,True,accusatory
2005-08-26,2005-10-17,Katie Wolfe,Alexandra Jones,6.15038,6.83042,Nkpor,NG,Lagos,False,True,True,evasive
2015-02-09,2015-03-19,Mary Goodwin,Adam Montes,31.20176,29.91582,Alexandria,EG,Cairo,False,False,True,insulting
2012-12-02,2012-12-07,Michelle Howard,Tiffany Patrick,30.75545,20.22625,Ajdabiya,LY,Tripoli,False,True,True,lonely
1992-09-19,1992-11-11,Allison Alvarez,Michael Sims,12.74482,4.52514,Argungu,NG,Lagos,True,True,True,out-of-control
2008-02-28,2008-03-24,Jenna Chan,Brian Torres,36.61954,4.08282,Beni Douala,DZ,Algiers,False,True,False,oblivious
2002-07-25,2002-08-02,Jennifer Cabrera,James Brock,9.89206,43.38531,Baki,SO,Mogadishu,False,True,True,over-complimenting
2011-11-11,2011-11-28,Wesley Larson,Dr. Gregory Gibson,9.58126,8.2926,Kafanchan,NG,Lagos,False,True,True,worried
1987-08-08,1987-08-27,Casey Davidson,Larry King,36.72544,3.55665,Thenia,DZ,Algiers,False,True,False,friendly
2001-04-01,2001-05-27,Linda Page,Gina Howard,36.27462,4.85668,Bordj Zemoura,DZ,Algiers,False,True,True,injured
1988-05-28,1988-06-26,David Allen,Christopher Morris,35.72917,10.58082,Msaken,TN,Tunis,False,False,True,unhappy
2007-06-10,2007-07-02,Joanna Perez,Jessica Conway,36.27462,4.85668,Bordj Zemoura,DZ,Algiers,True,True,True,unhappy
2005-03-06,2005-04-16,Jordan Cook,Rachel Barnes,4.96667,10.7,Tonga,CM,Douala,False,False,True,fleeing
1998-06-26,1998-08-05,Justin Mejia,Robert Baird,11.15583,42.7125,'Ali Sabieh,DJ,Djibouti,False,False,True,evasive
