sighting,报道,citizen,officer,纬度,经度,city,nation,city_interpol,has_weapon,has_hat,has_jacket,behavior
2009-05-07,2009-05-14,Allison Smith,Rebecca Rodriguez,23.18,88.58,Aistala,IN,Kolkata,False,False,True,complaining
2018-05-31,2018-07-26,Tabitha Herman,Destiny Peterson,40.11583,67.84222,Jizzax,UZ,Samarkand,False,False,True,friendly
1999-10-15,1999-11-04,Scott Anderson,Tanya Conley,23.18,88.58,Aistala,IN,Kolkata,False,True,True,silent
2019-10-10,2019-10-24,Sarah Hernandez,Mackenzie Gilbert,34.65918,109.22921,Yanliang,CN,Shanghai,False,True,True,paranoid
1995-05-31,1995-06-14,Cody Nelson,Lisa Sweeney,6.9909,79.883,Hendala,LK,Colombo,False,False,True,lonely
2014-12-08,2014-12-12,Claudia Woods,Sarah Reynolds,15.72892,120.57224,Burgos,PH,Manila,False,False,True,out-of-control
2007-04-12,2007-05-27,Marcus Long,Jimmy Patel,24.28859,116.11768,Meizhou,CN,Shanghai,False,False,True,over-complimenting
1994-03-04,1994-03-24,Olivia Gonzalez,Larry Braun,37.1759,128.9889,T‚Äôaebaek,KR,Seoul,False,False,False,complaining
2000-08-05,2000-08-10,Natasha Patterson,Brian Haas,37.65639,126.835,Goyang-si,KR,Seoul,False,True,True,tense
2004-02-08,2004-03-14,Wendy Terry,Karen Nguyen,36.75965,137.36215,Namerikawa,JP,Tokyo,True,False,True,tense
2001-01-20,2001-03-06,Rachel Hamilton,Meghan Owens,33.86419,48.26258,Aleshtar,IR,Tehran,False,True,True,silent
2002-12-13,2003-01-17,Chad Jackson,Timothy Maldonado,14.0823,98.19151,Dawei,MM,Yangon,False,True,True,sad
2016-01-16,2016-03-04,Michael Rodriguez,Mr. Frederick Bryant,16.0438,120.4861,Manaoag,PH,Manila,False,False,True,complaining
2004-09-15,2004-10-25,Ronald Carter,Regina Henderson,6.33444,124.95278,Tupi,PH,Manila,False,False,True,unhappy
1993-12-29,1994-01-07,Felicia Beltran,Adam Montes,23.5654,119.58627,Magong,TW,Taipei,False,True,True,evasive
2009-10-14,2009-11-07,Mason Ramirez,John Turner,38.40917,112.73333,Xinzhou,CN,Shanghai,False,False,True,scared
2016-03-06,2016-04-07,Kevin Cruz,Kimberly Cooper,33.86419,48.26258,Aleshtar,IR,Tehran,False,True,True,tense
2022-01-28,2022-02-09,Lisa Chapman,John Wright,27.9247,78.40102,Chharra,IN,Kolkata,False,True,True,oblivious
2006-10-22,2006-10-24,Kevin Simmons,Angel Payne,10.29085,105.75635,Sa Dec,VN,Ho Chi Minh,False,True,True,hostile
1990-10-24,1990-12-01,Gina Gibson,David Harrington,32.61603,44.02488,Karbala,IQ,Baghdad,False,True,True,tense
1985-08-02,1985-09-23,Sharon Hoffman,Billy White,18.87813,72.93924,Uran,IN,Kolkata,False,False,True,happy
2001-10-28,2001-12-17,James Lucero,Scott Houston,9.57046,76.32756,Kalavoor,IN,Kolkata,True,False,True,accusatory
1998-09-29,1998-11-07,Terri Mitchell MD,Lauren Smith,30.81383,75.16878,Moga,IN,Kolkata,False,True,True,accusatory
2012-11-03,2012-11-06,Nancy Reynolds,David Richardson,30.35028,112.19028,Jingzhou,CN,Shanghai,False,True,True,over-complimenting
1987-02-16,1987-02-26,Alison Pena,Patrick Stephens,33.78333,114.51667,Wacheng,CN,Shanghai,False,False,True,injured
2016-12-13,2016-12-22,Heidi Mckenzie,Gregory Hanson,26.76628,83.36889,Gorakhpur,IN,Kolkata,False,True,False,happy
2006-10-11,2006-10-21,James Mathis,Lisa Sweeney,24.28859,116.11768,Meizhou,CN,Shanghai,False,True,True,oblivious
2003-05-04,2003-05-28,Jennifer Adams,Eugene Brown,25.92127,86.79271,Madhipura,IN,Kolkata,False,True,True,silent
1985-10-27,1985-11-18,Jason Graham,Steven Edwards,35.06667,135.21667,Sasayama,JP,Tokyo,False,True,False,over-complimenting
1986-06-24,1986-07-08,Amanda Smith,Gordon Jimenez,25.6439,77.9129,Narwar,IN,Kolkata,False,False,True,talkative
1992-11-13,1993-01-02,Philip Cooley,James Kennedy,-1.26424,104.09701,Simpang,ID,Jakarta,False,False,True,panicking
2001-06-23,2001-06-28,Laura Mosley,Dawn Pierce,34.86472,117.55417,Zaozhuang,CN,Shanghai,True,False,False,panicking
1999-11-08,1999-11-13,William Perez,Jessica Rogers,26.76628,83.36889,Gorakhpur,IN,Kolkata,False,False,True,lonely
1988-10-18,1988-12-04,Michelle Robbins,Nicholas Powell,30.76468,74.12286,Kanganpur,PK,Karachi,True,False,True,tense
1993-05-27,1993-07-06,Michael Fields,Ashley Larson,36.0,139.55722,Okegawa,JP,Tokyo,False,True,True,lonely
2001-06-03,2001-07-08,Jonathan Contreras DDS,Timothy Williams,40.93333,73.0,Jalal-Abad,KG,Bishkek,False,True,False,friendly
2001-02-26,2001-04-16,Rachel Robinson,Karen Weber,40.78206,72.34424,Andijon,UZ,Tashkent,False,True,True,insulting
2009-06-15,2009-06-26,Nicholas Rivera,Mark Ferguson,25.6439,77.9129,Narwar,IN,Kolkata,False,False,True,tense
2006-12-26,2007-01-15,Courtney Rodriguez,Alexis Conway PhD,2.2139,102.3278,Kampung Ayer Molek,MY,Kuala Lumpur,False,True,True,unhappy
1991-07-14,1991-07-19,Brian Williams,Richard Lambert,11.12018,76.11996,Manjeri,IN,Kolkata,False,True,True,oblivious
1994-08-26,1994-10-03,Lisa Atkinson,Dana Parker,24.81757,84.63445,Rafiganj,IN,Kolkata,False,True,True,unhappy
1993-10-03,1993-12-01,Mrs. Linda Dean,Ashley Taylor,15.72892,120.57224,Burgos,PH,Manila,False,False,True,silent
1989-02-10,1989-02-16,Kelly Zhang,Sarah Green,-1.6,103.61667,Jambi City,ID,Jakarta,False,True,True,worried
1988-07-01,1988-07-26,Joshua Vazquez,Allen Baker,35.64889,117.27583,Sishui,CN,Shanghai,False,True,True,confessing
1989-12-27,1989-12-27,Kelly Sandoval,Nicole Hinton,9.3337,122.8637,Santa Catalina,PH,Manila,False,False,True,scared
1997-11-27,1998-01-01,Katherine Jones,Laura Reynolds,41.77583,140.73667,Hakodate,JP,Tokyo,False,True,True,unhappy
2013-11-30,2013-12-22,Chad Brooks Jr.,Sandra Odonnell,0.51667,101.44167,Pekanbaru,ID,Jakarta,False,False,True,lonely
2018-09-17,2018-10-06,Kevin Lee,Melinda Soto,15.46063,99.89166,Thap Than,TH,Bangkok,False,True,True,oblivious
2020-07-29,2020-08-31,James Santos,Karen Keller MD,40.78206,72.34424,Andijon,UZ,Tashkent,False,True,True,panicking
2009-07-17,2009-08-06,Todd Guerra,Denise Johnson,32.57756,71.52847,Mianwali,PK,Karachi,False,True,True,scared
1991-06-22,1991-06-23,Ronald Joseph,Garrett Martinez,56.9083,60.8019,Beryozovsky,RU,Yekaterinburg,False,False,True,happy
2014-08-07,2014-09-24,Roberto Chaney,Kerry Buck,9.57046,76.32756,Kalavoor,IN,Kolkata,False,False,True,injured
1992-04-29,1992-05-11,Crystal Johnson,Amy Gomez,32.57756,71.52847,Mianwali,PK,Karachi,False,False,True,out-of-control
2018-09-18,2018-11-08,Debra Hughes,Rebecca Jackson,27.34089,117.4831,Shaowu,CN,Shanghai,False,True,True,friendly
1996-09-04,1996-10-20,Kimberly Patterson,Anita Gray,15.58552,102.42587,Bua Yai,TH,Bangkok,False,True,True,worried
2016-04-05,2016-04-08,Alexandra Logan,Richard Reyes,15.72892,120.57224,Burgos,PH,Manila,False,True,True,confessing
2007-03-06,2007-03-12,Austin Mcgrath,Rebecca Jackson,40.85158,122.74754,Haicheng,CN,Shanghai,False,False,False,friendly
2012-08-15,2012-09-07,Linda Turner,Sara Chavez,40.49748,44.7662,Hrazdan,AM,Yerevan,False,False,True,insulting
1989-07-21,1989-08-08,Angelica Johnson,Michael Woods,65.93381,111.4834,Aykhal,RU,Yakutsk,True,True,True,tense
1985-07-14,1985-09-11,Christopher Jefferson,Hannah Palmer,23.07492,88.28637,Pandua,IN,Kolkata,False,True,True,oblivious
1989-11-08,1989-11-30,Angel Hutchinson,Charlene Mccormick,25.75728,75.37991,Deoli,IN,Kolkata,False,False,True,lonely
1990-03-06,1990-04-03,Philip Long,Charlene Mccormick,35.20889,111.73861,Changzhi,CN,Shanghai,False,False,True,complaining
1992-05-11,1992-05-29,George Mendez,Meredith Gibbs,25.6439,77.9129,Narwar,IN,Kolkata,False,True,True,evasive
2020-04-27,2020-05-11,Chase Bailey,Maria Tucker,12.37169,123.62494,Masbate,PH,Manila,False,False,True,scared
1986-04-20,1986-06-12,Miranda Poole,Cynthia Moore,47.46657,84.87144,Zaysan,KZ,Almaty,False,True,True,complaining
1989-06-30,1989-07-08,Dr. Marissa Hamilton,Maria Tucker,25.87498,86.59611,Saharsa,IN,Kolkata,False,False,True,unhappy
2013-08-06,2013-09-19,Daniel Rogers,Evan Perkins,34.86472,117.55417,Zaozhuang,CN,Shanghai,False,True,True,injured
2016-04-17,2016-05-13,Kendra English,Marie Hernandez,35.815,139.6853,Shimotoda,JP,Tokyo,False,False,True,talkative
1999-07-01,1999-07-10,Ashley Hernandez,Rebecca Rodriguez,6.33444,124.95278,Tupi,PH,Manila,False,True,True,out-of-control
2010-12-04,2010-12-31,Jill Ford,Laura Reynolds,33.4425,129.96972,Karatsu,JP,Tokyo,False,True,True,unhappy
2005-08-24,2005-09-18,Nathan Castro,Elizabeth Cooper,58.23583,92.48278,Lesosibirsk,RU,Krasnoyarsk,False,False,True,complaining
2002-02-04,2002-02-26,Paul Vargas,Nicole Payne,30.24706,115.04814,Huangshi,CN,Shanghai,False,True,True,sad
1998-05-29,1998-07-04,Stephanie Wilson,Patrick Stephens,16.0438,120.4861,Manaoag,PH,Manila,False,True,True,injured
2014-06-28,2014-07-20,Morgan Williams,Mr. Shannon Sharp,12.35275,121.06761,San Jose,PH,Manila,False,True,True,happy
2019-04-29,2019-05-23,Leah Powers,Amy Moore,35.8,137.23333,Gero,JP,Tokyo,False,True,True,happy
1996-08-13,1996-08-18,Micheal Hernandez,Shelley Sheppard,32.65246,51.67462,Isfahan,IR,Tehran,True,False,False,out-of-control
2010-06-26,2010-06-30,Michael Miller,Matthew Brown,40.85158,122.74754,Haicheng,CN,Shanghai,False,True,True,unhappy
2005-06-09,2005-06-09,Daniel Carter,Mr. Shannon Sharp,40.49748,44.7662,Hrazdan,AM,Yerevan,False,True,True,paranoid
2009-01-15,2009-01-17,Deborah Weaver,David Strong,17.54907,82.85749,Elamanchili,IN,Kolkata,False,True,True,over-complimenting
2016-03-20,2016-05-05,Kristen Kline,Destiny Peterson,34.8825,128.62667,Sinhyeon,KR,Seoul,False,True,True,unhappy
2010-04-01,2010-05-13,John Davis,James Whitehead,25.87498,86.59611,Saharsa,IN,Kolkata,False,True,True,injured
2019-06-22,2019-08-06,Vincent Wood DDS,Leslie Curtis,-6.8048,110.8405,Kudus,ID,Jakarta,False,False,True,panicking
1996-10-28,1996-12-18,Natalie Compton,James Williams,42.64031,125.51176,Dongfeng,CN,Shanghai,False,True,True,talkative
1985-11-03,1985-12-27,Ryan Harrell,Wayne Knight,27.9247,78.40102,Chharra,IN,Kolkata,False,True,True,oblivious
1996-09-11,1996-10-11,Megan Novak,Rebecca Jackson,40.49748,44.7662,Hrazdan,AM,Yerevan,False,True,True,unhappy
2007-11-09,2007-11-16,Allen Cook,David Wagner,17.34769,78.55757,Lal Bahadur Nagar,IN,Kolkata,False,True,False,fleeing
2012-08-31,2012-09-07,Ernest Williams,Robert Meyer,35.20889,111.73861,Changzhi,CN,Shanghai,False,True,True,confessing
2000-05-21,2000-06-20,Kimberly Brown,Jeffrey Johnson,32.87533,71.57118,Daud Khel,PK,Karachi,False,False,True,tense
2009-02-16,2009-04-15,Deanna Shelton,Theresa Patterson,40.93333,73.0,Jalal-Abad,KG,Bishkek,False,True,True,silent
2020-08-20,2020-08-29,Lisa Bailey,Susan Bowers,35.95664,36.7138,Binnish,SY,Damascus,True,True,True,friendly
1986-06-26,1986-07-24,Richard Douglas,Rachel Martin,15.73628,75.96976,Gajendragarh,IN,Kolkata,True,True,True,complaining
1998-08-10,1998-09-21,Alexis Duran,Jeanette Martinez,25.92127,86.79271,Madhipura,IN,Kolkata,False,False,True,worried
1995-06-19,1995-06-21,Nicole Smith,Christine Obrien,11.50526,77.23826,Sathyamangalam,IN,Kolkata,False,True,True,panicking
1987-05-07,1987-06-01,Lindsay Richmond,Adam Mathis,25.87498,86.59611,Saharsa,IN,Kolkata,False,False,True,happy
1999-04-21,1999-05-02,Stephanie Wallace,Christopher Bell,32.05971,34.8732,Ganei Tikva,IL,Jerusalem,False,True,True,paranoid
1996-06-10,1996-07-26,Veronica Gray,Scott Nixon,14.0823,98.19151,Dawei,MM,Yangon,False,True,True,hostile
2020-02-26,2020-04-11,Amanda Dodson,Michael Riddle,31.82539,72.54064,Sillanwali,PK,Karachi,False,False,True,out-of-control
2001-01-03,2001-03-03,Kylie Thompson,Brandi Jones,37.73222,115.70111,Hengshui,CN,Shanghai,False,True,True,evasive
1998-10-08,1998-10-08,Melissa Mann,Brooke Crawford,34.08565,74.80555,Srinagar,IN,Kolkata,False,True,False,insulting
2013-05-07,2013-06-07,Christopher Taylor,Kim Dyer,25.80565,68.49143,Bhit Shah,PK,Karachi,False,False,True,fleeing
1993-07-11,1993-08-05,Allen Preston,Victoria Rodriguez,6.25947,102.05461,Tak Bai,TH,Bangkok,False,True,True,insulting
2011-12-02,2011-12-31,Scott Brooks MD,Holly Chapman,51.82721,107.60627,Ulan-Ude,RU,Irkutsk,False,True,True,out-of-control
1995-01-23,1995-02-20,Tiffany Clark,Logan Duncan,36.24624,139.07204,Fujioka,JP,Tokyo,False,True,True,lonely
2018-10-21,2018-11-09,Maria Bass,Mackenzie Gilbert,28.92694,78.23456,Bachhraon,IN,Kolkata,False,True,True,fleeing
2006-04-30,2006-05-09,Zachary Ruiz,Nicole Hinton,29.69221,72.54566,Hasilpur,PK,Karachi,False,True,True,accusatory
1992-02-11,1992-04-01,Jared Garza,Matthew Brown,55.54028,89.20083,Sharypovo,RU,Krasnoyarsk,False,True,True,panicking
2018-10-25,2018-11-12,Justin Cuevas,Ray Hall,5.90702,116.10146,Donggongon,MY,Kuching,True,True,True,accusatory
2021-02-14,2021-03-09,Kevin Roberts,James Williams,36.75965,137.36215,Namerikawa,JP,Tokyo,True,True,True,silent
1993-07-31,1993-08-10,Robert Jones,Richard Lambert,-8.99167,125.21972,Maliana,TL,Dili,False,False,True,fleeing
1997-12-12,1997-12-14,Taylor Navarro,Denise Park,34.85,117.33333,Taozhuang,CN,Shanghai,True,True,True,sad
2022-02-03,2022-03-24,Nicholas Bird,Robert Arellano,30.76468,74.12286,Kanganpur,PK,Karachi,False,False,True,friendly
2013-10-14,2013-11-29,Steve Buchanan,Gregory Hanson,36.75965,137.36215,Namerikawa,JP,Tokyo,False,False,True,evasive
1988-06-16,1988-07-30,Dr. Michelle Jackson,Shelley Bullock,-3.5403,118.9707,Majene,ID,Makassar,False,True,True,sad
2009-02-27,2009-04-07,Heather Butler,Brian Hickman,14.53767,46.83187,Ataq,YE,Aden,False,True,True,unhappy
1986-04-06,1986-05-23,Edward Melton,Janice Carroll,56.9083,60.8019,Beryozovsky,RU,Yekaterinburg,False,False,True,insulting
1995-09-03,1995-10-18,Todd Jackson,Kimberly Cooper,6.33444,124.95278,Tupi,PH,Manila,True,False,True,out-of-control
1986-09-25,1986-10-17,Tiffany Jordan,Jennifer Shannon,27.0174,49.62251,Al Jubayl,SA,Riyadh,False,False,True,friendly
2004-05-26,2004-07-13,Mary Rodriguez,Scott Houston,32.65246,51.67462,Isfahan,IR,Tehran,False,True,True,complaining
2020-10-06,2020-11-09,Wesley Warren,Christopher Baker,25.66795,85.83636,Dalsingh Sarai,IN,Kolkata,False,True,True,confessing
2004-05-27,2004-06-14,Melissa Jackson,Kelly Lindsey,34.25,135.31667,Iwade,JP,Tokyo,False,True,True,talkative
2008-08-18,2008-09-19,Anita Robles,Sharon Young,33.37526,74.3092,Rajaori,IN,Kolkata,False,True,True,talkative
1991-10-07,1991-12-04,Melissa Lambert,Hunter Lee,41.09822,120.74792,Nanpiao,CN,Shanghai,False,True,True,talkative
2005-07-09,2005-07-15,Julian Matthews,Mr. James Hooper,13.44581,101.18445,Phanat Nikhom,TH,Bangkok,False,True,True,over-complimenting
1992-02-25,1992-02-25,James Jones,Julie Lopez,31.71667,73.38333,Sangla Hill,PK,Karachi,False,False,True,hostile
2005-04-23,2005-05-03,Rebecca Lewis,Richard Reyes,38.55632,69.01354,Vahdat,TJ,Dushanbe,False,True,False,insulting
2003-08-02,2003-08-19,Christy Morrow,Lacey Brown,-1.6,103.61667,Jambi City,ID,Jakarta,False,True,True,silent
2018-01-11,2018-01-15,Omar Chavez,Nicole Hart,-1.26424,104.09701,Simpang,ID,Jakarta,False,True,True,silent
1996-02-26,1996-03-13,Dana Lamb,Robert Arellano,9.3337,122.8637,Santa Catalina,PH,Manila,False,False,True,oblivious
2003-03-22,2003-04-05,Susan Smith,Sarah Green,-7.73379,113.69785,Besuki,ID,Jakarta,False,True,True,injured
2001-12-13,2002-02-05,Natasha Mooney,Summer Mosley,10.20898,123.758,Naga,PH,Manila,False,False,True,tense
2003-10-02,2003-11-12,Brian Pena,Rachel Lucas,13.44581,101.18445,Phanat Nikhom,TH,Bangkok,False,True,True,talkative
2022-01-20,2022-03-20,Tina Long,Jacob Santiago,13.51825,99.95469,Damnoen Saduak,TH,Bangkok,False,False,True,worried
2006-11-08,2006-12-02,Kerry Russo,Aaron Nguyen,30.76468,74.12286,Kanganpur,PK,Karachi,False,False,True,scared
2022-02-18,2022-02-25,Wendy Robles,Cynthia Moore,34.56861,105.89333,Beidao,CN,Shanghai,False,False,False,friendly
2010-08-11,2010-08-29,John Hodges,Christopher Baker,33.78333,114.51667,Wacheng,CN,Shanghai,False,True,False,scared
2007-02-15,2007-04-06,Caitlin Wagner,Mr. Frederick Bryant,34.86472,117.55417,Zaozhuang,CN,Shanghai,False,False,True,lonely
1991-01-09,1991-03-09,Marisa Castillo,Meghan Owens,32.55531,76.12647,Chamba,IN,Kolkata,False,True,True,panicking
2001-02-05,2001-02-15,William Martin,Ray Hall,23.29549,113.82465,Licheng,CN,Shanghai,False,False,False,over-complimenting
2003-12-12,2003-12-16,James Massey,Crystal Kelly,25.92493,73.66633,Sojat,IN,Kolkata,False,False,True,unhappy
1987-02-13,1987-03-22,Adam Graham,Annette Barrett,3.31332,117.59152,Tarakan,ID,Makassar,False,True,True,panicking
1991-12-29,1992-01-02,Megan Gonzales,Christopher Morrison,-6.8048,110.8405,Kudus,ID,Jakarta,True,True,True,insulting
2008-03-03,2008-03-16,Rachel Ross,Lindsey Hoover,11.50526,77.23826,Sathyamangalam,IN,Kolkata,False,True,True,talkative
1993-10-31,1993-12-28,Jennifer Zuniga,Chad Chandler,44.85278,65.50917,Kyzylorda,KZ,Qyzylorda,False,True,True,complaining
1990-09-22,1990-11-07,Jennifer Brown,Evan Perkins,58.23583,92.48278,Lesosibirsk,RU,Krasnoyarsk,False,True,True,injured
2005-11-14,2005-12-19,Martin Singh,Kaitlyn Booker,45.35,126.28333,Shuangcheng,CN,Shanghai,True,True,True,fleeing
1997-12-29,1998-01-26,Tyler Miller,Amy Gomez,47.83333,59.6,Shalqar,KZ,Aqtobe,False,False,True,happy
2017-09-16,2017-10-13,Ernest Meyers,Brian Torres,-7.81667,112.01667,Kediri,ID,Jakarta,False,True,True,silent
1994-02-11,1994-04-05,Michael Jones DDS,Patricia Edwards,35.85,117.7,Dongdu,CN,Shanghai,False,True,True,out-of-control
2005-04-17,2005-05-06,Rick Patel,Gregory Hanson,30.24706,115.04814,Huangshi,CN,Shanghai,False,True,True,friendly
1987-10-01,1987-10-12,Matthew Medina,Shelly Espinoza,37.19723,122.05228,Tianfu,CN,Shanghai,False,True,True,evasive
2015-10-25,2015-10-28,Kelly Thomas,Michael Barron,32.65246,51.67462,Isfahan,IR,Tehran,False,True,True,talkative
2010-11-27,2011-01-19,Travis Braun,Stephen Ferguson,14.62072,74.83554,Sirsi,IN,Kolkata,False,True,True,panicking
2012-01-31,2012-03-30,Scott Johnson,Mallory Wu,22.4711,88.1453,Pujali,IN,Kolkata,False,True,True,scared
1999-10-28,1999-12-02,Jennifer Burns,Mrs. Kristin Lopez MD,31.92923,34.86563,Ramla,IL,Jerusalem,False,False,True,sad
2021-04-15,2021-05-08,Gina Summers,Ashley Davis,6.95194,121.96361,Recodo,PH,Manila,True,True,True,out-of-control
2016-07-08,2016-07-11,Leslie Espinoza,Jerry Stephenson,26.32293,91.00632,Barpeta,IN,Kolkata,False,True,True,sad
2003-04-30,2003-05-09,Adam Carr,David Woodward,27.52948,68.75915,Khairpur Mir‚Äôs,PK,Karachi,False,True,True,accusatory
1998-08-12,1998-09-05,Peter Sullivan,David Simmons,29.22254,79.5286,Haldwani,IN,Kolkata,False,True,True,fleeing
2014-01-21,2014-03-20,Kristi Leon,Melvin Hansen,10.10649,76.35484,Alwaye,IN,Kolkata,False,False,True,talkative
2014-02-27,2014-03-25,Jared Howard,Rhonda Jones,34.81667,137.4,Toyokawa,JP,Tokyo,False,True,True,fleeing
2018-12-03,2019-01-12,Jennifer Hawkins,Kathleen Castro,27.92333,118.53333,Pucheng,CN,Shanghai,False,True,True,oblivious
2018-10-11,2018-12-02,Robert Wade,Courtney Thompson,25.87498,86.59611,Saharsa,IN,Kolkata,False,True,True,accusatory
1998-10-24,1998-12-19,Isaiah Jackson,Jennifer Swanson,11.93381,79.82979,Puducherry,IN,Kolkata,False,True,True,evasive
2016-07-26,2016-09-07,Dennis Young,Mallory Wu,39.46667,141.95,Yamada,JP,Tokyo,True,False,True,happy
2021-02-15,2021-02-19,Megan Rogers,Alexandra Jones,30.76468,74.12286,Kanganpur,PK,Karachi,False,True,True,talkative
2018-01-23,2018-03-09,Bradley Li,Mark Valenzuela,25.75728,75.37991,Deoli,IN,Kolkata,False,True,True,evasive
1999-10-07,1999-12-03,Brittney Hodge,Evelyn Hines,16.06213,76.0586,Hungund,IN,Kolkata,False,False,True,friendly
2001-02-13,2001-03-09,James Walsh,Leslie Curtis,23.02677,113.13148,Foshan,CN,Shanghai,False,True,True,oblivious
2007-05-23,2007-06-17,David Ford,Jamie Martin,10.29085,105.75635,Sa Dec,VN,Ho Chi Minh,True,True,True,friendly
2011-04-14,2011-05-16,Paul Bush,Taylor Robinson,22.19303,88.18466,Diamond Harbour,IN,Kolkata,False,True,False,friendly
2006-01-30,2006-03-26,David Lee,David Woodward,13.51825,99.95469,Damnoen Saduak,TH,Bangkok,False,False,True,tense
2005-03-24,2005-04-29,Michael Edwards,Michael Tate,36.33011,138.89585,Annaka,JP,Tokyo,False,True,True,confessing
1987-09-23,1987-11-05,Jessica Brown,Sharon Young,10.12268,77.54372,Periyakulam,IN,Kolkata,False,True,True,happy
1991-01-06,1991-01-20,Michael Weiss,Kristen Peterson,34.9,137.5,Shinshiro,JP,Tokyo,False,True,True,injured
2002-08-21,2002-09-30,Kelly Edwards,Cynthia Carr,31.92923,34.86563,Ramla,IL,Jerusalem,False,True,True,out-of-control
1997-02-05,1997-03-29,Brooke Decker,William Barton,32.57756,71.52847,Mianwali,PK,Karachi,True,True,True,complaining
2008-10-23,2008-11-17,Larry Chan,Hannah Lindsey,34.5624,38.28402,Tadmur,SY,Damascus,False,True,True,hostile
2011-08-02,2011-09-03,William Arias,Dawn Pierce,56.11281,69.49015,Ishim,RU,Yekaterinburg,True,True,True,sad
1996-12-30,1997-02-10,Jason Williams,Mr. James Hooper,16.0438,120.4861,Manaoag,PH,Manila,True,True,True,evasive
1985-10-17,1985-12-02,Roy Cisneros,Laura Santana,18.87813,72.93924,Uran,IN,Kolkata,False,False,True,sad
1995-09-09,1995-09-11,Christopher Jones,Mary Scott,12.04161,75.35927,Talipparamba,IN,Kolkata,False,True,True,sad
1995-11-15,1996-01-02,Adam Johnson,Lauren Johnson,36.21544,65.93249,Sar-e Pul,AF,Kabul,True,True,True,paranoid
1989-12-14,1989-12-19,Megan Garcia,Hannah Lindsey,47.90771,106.88324,Ulan Bator,MN,Ulaanbaatar,False,True,True,friendly
1988-01-30,1988-02-03,Timothy Phillips,Shelley Bullock,9.6531,124.3697,Jagna,PH,Manila,False,False,True,silent
2014-04-27,2014-04-29,Paul Rodriguez,Karen Nguyen,32.61603,44.02488,Karbala,IQ,Baghdad,False,False,True,oblivious
